,/'Untitled'/'AE_RAW_Aufnahme'ecD1,/'Untitled'/'AE_RAW_Aufnahme'_fft_kurtosis,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Aufnahme'_signal_mean,/'Untitled'/'AE_RAW_Aufnahme'_fft_autocorrelation,/'Untitled'/'AE_RAW_Aufnahme'_signal_autocorrelation,/'Untitled'/'AE_RAW_Aufnahme'ecD2,/'Untitled'/'AE_RAW_Futter'_fft_skewness,/'Untitled'/'AE_RAW_Futter'ecD1,/'Untitled'/'Fz'_signal_mean
553,4.874534694608831,71.54650734559883,5.046331703548631,-0.0007978281548775976,0.6551323199408762,0.7770203152642355,0.7702054373935588,4.511791098200286,6.422737950509442,1010.2444535866307
554,11.262378243505955,52.9813642552388,5.140317523577107,-0.0009536866999165516,0.6718627416232562,0.8508635415234709,2.010621582917492,4.171241094531489,14.197740160070104,900.5889999438663
555,5.538195762031382,167.25418695764404,8.586728786598961,-3.547278060273944e-05,0.6826585825048257,0.8157613066260133,1.6203528475018782,4.675951597146822,4.940764910167802,973.0194103032287
556,5.782848371146196,153.20989002307275,8.382437250766165,5.343306570659079e-05,0.6880627717496632,0.8221571868472879,2.210577908093596,4.813578573794877,5.824802815242339,975.5570338526942
557,6.554319146579863,160.77552553278142,8.459865590618003,4.268008143984628e-06,0.6869391930886655,0.8323517062211092,2.271078463010945,4.788199869289988,6.281613859236995,967.6621324282913
558,9.601145090010943,120.14795962445969,7.832128658291206,-0.00011379954361327856,0.709964272001379,0.8461334838229041,2.7426966294434822,4.89883188443264,8.644671121947589,959.0070674248848
559,4.746052091238704,178.57241622525754,8.490131674889364,5.329601364264301e-05,0.6821350498394411,0.8162396715135555,1.752082031923606,4.221782512263583,3.9584294326154974,992.4572201118424
560,5.1775176132683445,156.4015823477801,8.330506065345006,8.001879572539083e-05,0.6782563698451319,0.8151610428292724,1.6493403589103932,4.239162339922419,4.7980668672954545,1001.1208303526663
561,5.223202457090553,171.31080549103189,8.59057873972081,9.473810120263334e-05,0.70185989939527,0.8183106476527949,1.652177651597686,4.223767765119121,4.792106626578722,989.7187602967683
562,5.510809888120615,153.64434942546438,8.430225994447829,4.8579569421106096e-05,0.6924211385904769,0.8232328621633764,1.7821606718177616,4.0716843502324025,5.420291608366475,994.8865969612248
563,6.908732216991924,142.01069190051697,7.831075585797925,-9.693675247498004e-05,0.6824076531356531,0.8301778839313051,2.7476996418418502,3.8619973282633917,7.229381797390686,991.1569064690393
564,7.753991301016687,126.80406189321636,7.8432378073874895,-0.000108668279858467,0.6814314873024719,0.8356667817044141,2.9112321708363966,3.865559129067951,8.132224336911058,983.4606660056004
565,8.066509232635267,128.5142576103627,7.851121265376217,-0.00012519684497374825,0.6959932305822311,0.8356546027362682,2.958947526416697,3.75103225936755,8.048525738489031,972.5065948814688
